"id_individu","age","genre","niveau_etudes","langue_domicile","region","departement","milieu","commune","arrondismt","statut_emploi_principal","activite_principale","activite_secondaire","privation_revenus","activite_principale_isic_section","activite_principale_isic_libelle","activite_secondaire_isic_section","activite_secondaire_isic_libelle","radio","television","vehicule","ordinateur","telephone","internet","score_actifs","source_eau","assainissement","electricite_acces","electricite_freq","round_afrobarometer","annee_enquete","pays"
168452073,20,"Homme","Enseignement informel/coranique",NA,"Tambacounda",39,"Rural",72,103,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,1,1,0,3,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168452665,75,"Homme","Aucun enseignement formel",662,"Thiès",41,"Rural",80,111,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,0,0,0,0,1,0,1,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168452666,54,"Femme","Aucun enseignement formel",662,"Thiès",41,"Rural",80,111,"Chômeur (cherche un emploi)",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,0,0,0,1,0,1,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168453473,46,"Femme","Aucun enseignement formel",662,"Thiès",41,"Rural",80,111,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",3,9,2022,"SEN"
168453474,31,"Homme","Secondaire incomplet",662,"Thiès",41,"Rural",80,111,"Chômeur (cherche un emploi)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168456129,40,"Femme","Aucun enseignement formel",662,"Thiès",41,"Rural",80,111,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,0,3,"Robinet dans la cour/concession",3,"Oui",2,9,2022,"SEN"
168456130,59,"Homme","Primaire incomplet",662,"Thiès",41,"Rural",80,111,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,0,3,"Robinet dans la cour/concession",1,"Oui",2,9,2022,"SEN"
168467071,46,"Homme","Enseignement informel/coranique",660,"Fatick",10,"Rural",21,44,"Inactif (ne cherche pas)",0,NA,3,NA,"Non applicable (sans emploi)",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168467072,19,"Femme","Aucun enseignement formel",660,"Fatick",10,"Rural",21,44,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168468340,60,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Urbain",17,40,"Employé à temps plein",5,NA,0,"C","C - Industrie manufacturière",NA,NA,0,1,0,0,1,0,2,NA,1,"Oui",5,9,2022,"SEN"
168468921,49,"Homme","Primaire complet",660,"Diourbel",NA,"Urbain",17,40,"Employé à temps partiel",6,NA,4,"O","O - Administration publique et défense",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",3,"Oui",4,9,2022,"SEN"
168472827,68,"Femme","Aucun enseignement formel",662,"Fatick",10,"Rural",21,45,"Chômeur (cherche un emploi)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,NA,NA,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168472828,65,"Homme","Secondaire complet",662,"Fatick",10,"Rural",21,45,"Employé à temps plein",3,NA,0,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168473520,25,"Homme","Primaire incomplet",662,"Fatick",10,"Rural",21,45,"Employé à temps partiel",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,1,1,0,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168474204,30,"Femme","Secondaire incomplet",661,"Matam",28,"Rural",52,83,"Inactif (ne cherche pas)",2,NA,1,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Source/rivière",1,"Non",NA,9,2022,"SEN"
168474205,30,"Homme",NA,661,"Matam",28,"Rural",52,83,"Employé à temps plein",NA,NA,1,NA,NA,NA,NA,1,0,1,1,1,1,5,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168477337,23,"Femme","Enseignement informel/coranique",662,"Fatick",10,"Rural",21,45,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,1,5,"Puits protégé",1,"Oui",4,9,2022,"SEN"
168479630,35,"Femme","Aucun enseignement formel",662,"Diourbel",NA,"Urbain",17,40,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,1,1,0,5,NA,3,"Oui",4,9,2022,"SEN"
168482209,19,"Femme","Primaire incomplet",662,"Fatick",10,"Rural",21,45,"Inactif (ne cherche pas)",0,NA,1,NA,"Non applicable (sans emploi)",NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168482210,55,"Homme","Primaire incomplet",662,"Fatick",10,"Rural",21,45,"Employé à temps plein",NA,NA,3,NA,NA,NA,NA,1,1,1,0,1,0,4,"Robinet dans la cour/concession",1,"Oui",2,9,2022,"SEN"
168483371,22,"Femme","Secondaire incomplet",661,"Matam",28,"Rural",52,83,"Inactif (ne cherche pas)",1,NA,3,NA,"Non applicable (étudiant)",NA,NA,1,0,0,0,1,NA,NA,"Puits protégé",1,"Non",NA,9,2022,"SEN"
168483372,53,"Homme","Enseignement informel/coranique",661,"Matam",28,"Rural",52,83,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Puits protégé",1,"Non",NA,9,2022,"SEN"
168483404,59,"Homme","Enseignement informel/coranique",660,"Matam",28,"Rural",52,83,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,0,5,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168483405,50,"Femme","Aucun enseignement formel",660,"Matam",28,"Rural",52,83,"Inactif (ne cherche pas)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168483524,50,"Femme","Aucun enseignement formel",661,"Matam",28,"Rural",52,83,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,NA,NA,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168483535,18,"Homme","Secondaire incomplet",661,"Matam",28,"Rural",52,83,"Inactif (ne cherche pas)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,0,0,0,1,1,3,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168492519,60,"Homme","Enseignement informel/coranique",660,"Fatick",10,"Rural",21,44,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,0,1,1,0,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168492520,31,"Femme","Enseignement informel/coranique",661,"Fatick",10,"Rural",21,44,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,0,0,0,0,1,NA,NA,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168492521,42,"Homme","Primaire incomplet",662,"Fatick",10,"Rural",21,45,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168492522,43,"Femme","Enseignement informel/coranique",662,"Fatick",10,"Rural",21,45,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,0,1,0,0,1,0,2,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168496407,58,"Homme","Aucun enseignement formel",661,"Tambacounda",37,"Rural",69,100,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,1,6,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168497162,20,"Femme","Aucun enseignement formel",661,"Tambacounda",37,"Rural",69,100,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168497269,20,"Homme","Enseignement informel/coranique",661,"Tambacounda",37,"Rural",69,100,"Chômeur (cherche un emploi)",7777,5,2,NA,NA,"C","C - Industrie manufacturière",0,0,1,0,1,1,3,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168499312,40,"Femme","Aucun enseignement formel",660,"Louga",24,"Rural",42,71,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168499313,48,"Homme","Aucun enseignement formel",660,"Louga",24,"Rural",42,71,"Employé à temps partiel",6,NA,3,"O","O - Administration publique et défense",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168499352,18,"Femme","Secondaire incomplet",660,"Diourbel",NA,"Urbain",17,40,"Employé à temps partiel",NA,NA,0,NA,NA,NA,NA,1,1,1,1,1,0,5,"Puits protégé",3,"Oui",5,9,2022,"SEN"
168499552,52,"Homme",NA,660,"Diourbel",NA,"Urbain",17,40,"Employé à temps plein",NA,NA,4,NA,NA,NA,NA,1,1,0,0,1,0,3,NA,3,"Oui",5,9,2022,"SEN"
168499583,19,"Femme","Secondaire incomplet",661,"Kolda",21,"Rural",37,65,"Chômeur (cherche un emploi)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168500121,75,"Homme","Enseignement informel/coranique",660,"Thiès",41,"Rural",78,109,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168500131,51,"Femme","Aucun enseignement formel",660,"Thiès",41,"Rural",78,109,"Chômeur (cherche un emploi)",5,NA,4,"C","C - Industrie manufacturière",NA,NA,1,0,0,0,1,0,2,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168500400,41,"Homme","Secondaire incomplet",660,"Diourbel",NA,"Urbain",17,40,"Employé à temps plein",NA,NA,0,NA,NA,NA,NA,1,1,1,1,1,1,6,NA,3,"Oui",4,9,2022,"SEN"
168500419,52,"Homme","Aucun enseignement formel",660,"Diourbel",NA,"Urbain",17,40,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168500420,29,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Urbain",17,40,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168500873,33,"Homme","Secondaire incomplet",661,"Kolda",21,"Rural",37,65,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168500955,84,"Homme","Aucun enseignement formel",660,"Thiès",41,"Rural",78,109,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168500999,30,"Homme","Enseignement informel/coranique",660,"Thiès",41,"Rural",78,109,"Inactif (ne cherche pas)",NA,NA,0,NA,NA,NA,NA,1,1,0,0,1,1,4,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168501000,55,"Femme","Enseignement informel/coranique",660,"Thiès",41,"Rural",78,109,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,0,1,1,0,1,0,3,"Robinet dans la cour/concession",1,"Oui",2,9,2022,"SEN"
168501016,52,"Homme","Secondaire incomplet",661,"Tambacounda",37,"Rural",69,100,"Inactif (ne cherche pas)",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,0,1,0,1,1,4,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168501023,19,"Femme","Secondaire complet",660,"Thiès",41,"Rural",78,109,"Chômeur (cherche un emploi)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,0,1,0,0,1,1,3,"Robinet dans la cour/concession",2,"Oui",5,9,2022,"SEN"
168501061,51,"Femme","Primaire incomplet",661,"Tambacounda",37,"Rural",69,100,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,0,1,0,1,1,4,"Robinet dans la maison",2,"Non",NA,9,2022,"SEN"
168501092,70,"Homme","Aucun enseignement formel",661,"Tambacounda",37,"Rural",69,100,"Inactif (ne cherche pas)",7777,NA,4,NA,NA,NA,NA,1,0,0,0,1,1,3,"Robinet dans la maison",2,"Non",NA,9,2022,"SEN"
168501109,18,"Femme","Primaire complet",661,"Tambacounda",37,"Rural",69,100,"Inactif (ne cherche pas)",6,NA,3,"O","O - Administration publique et défense",NA,NA,0,0,0,0,1,NA,NA,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168501236,40,"Femme","Enseignement informel/coranique",661,"Tambacounda",37,"Rural",69,100,"Inactif (ne cherche pas)",0,NA,2,NA,"Non applicable (sans emploi)",NA,NA,0,0,0,0,1,NA,NA,"Puits non protégé",3,"Non",NA,9,2022,"SEN"
168501412,22,"Femme",NA,660,"Thiès",41,"Rural",78,109,"Inactif (ne cherche pas)",1,NA,4,NA,"Non applicable (étudiant)",NA,NA,1,1,0,0,1,NA,NA,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168501413,41,"Homme","Primaire incomplet",660,"Thiès",41,"Rural",78,109,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,1,6,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168505653,19,"Femme","Secondaire incomplet",661,"Matam",28,"Rural",51,82,"Employé à temps partiel",1,NA,0,NA,"Non applicable (étudiant)",NA,NA,1,0,0,0,0,NA,NA,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168505654,54,"Homme","Enseignement informel/coranique",661,"Matam",28,"Rural",51,82,"Inactif (ne cherche pas)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168506451,35,"Homme","Secondaire incomplet",661,"Matam",28,"Rural",51,82,"Employé à temps partiel",6,NA,2,"O","O - Administration publique et défense",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168506452,29,"Femme","Aucun enseignement formel",661,"Matam",28,"Rural",51,82,"Chômeur (cherche un emploi)",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168506572,19,"Femme","Secondaire incomplet",661,"Kolda",21,"Rural",37,65,"Inactif (ne cherche pas)",1,NA,1,NA,"Non applicable (étudiant)",NA,NA,1,0,1,0,1,NA,NA,"Puits non protégé",3,"Non",NA,9,2022,"SEN"
168507250,28,"Homme","Secondaire incomplet",661,"Kolda",21,"Rural",37,65,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,1,1,1,5,"Puits non protégé",3,"Non",NA,9,2022,"SEN"
168507470,51,"Homme","Enseignement informel/coranique",661,"Matam",28,"Rural",51,82,"Chômeur (cherche un emploi)",5,NA,4,"C","C - Industrie manufacturière",NA,NA,1,1,0,1,1,0,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168507516,25,"Femme","Aucun enseignement formel",661,"Matam",28,"Rural",51,82,"Chômeur (cherche un emploi)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,NA,NA,"Robinet dans la maison",2,"Non",NA,9,2022,"SEN"
168508337,38,"Femme","Primaire complet",661,"Kolda",21,"Rural",37,65,"Employé à temps plein",11,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,0,1,0,1,1,4,"Source/rivière",2,"Non",NA,9,2022,"SEN"
168508338,22,"Homme",NA,661,"Kolda",21,"Rural",37,65,"Inactif (ne cherche pas)",1,NA,4,NA,"Non applicable (étudiant)",NA,NA,1,0,1,1,1,1,5,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168508565,62,"Homme","Primaire incomplet",661,"Matam",28,"Rural",51,82,"Inactif (ne cherche pas)",10,NA,1,"T","T - Ménages en tant qu'employeurs",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168508566,40,"Femme","Aucun enseignement formel",660,"Matam",28,"Rural",51,82,"Inactif (ne cherche pas)",2,NA,0,NA,"Non applicable (femme au foyer)",NA,NA,0,1,1,0,0,NA,NA,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168509362,60,"Femme","Aucun enseignement formel",661,"Kolda",21,"Rural",37,65,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,0,0,0,0,1,NA,NA,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168509363,28,"Homme","Primaire complet",661,"Kolda",21,"Rural",37,65,"Chômeur (cherche un emploi)",6,NA,3,"O","O - Administration publique et défense",NA,NA,1,1,1,1,1,1,6,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168510299,18,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,58,"Employé à temps plein",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168510300,42,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,58,"Employé à temps plein",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168510609,18,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,58,"Chômeur (cherche un emploi)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Fontaine publique",1,"Non",NA,9,2022,"SEN"
168510610,50,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,58,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168510763,35,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,58,"Employé à temps plein",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168510764,35,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,58,"Employé à temps plein",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,0,0,0,1,0,2,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168513728,20,"Femme","Secondaire incomplet",2,"Thiès",41,"Urbain",86,119,"Inactif (ne cherche pas)",1,NA,4,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168513729,18,"Homme","Secondaire incomplet",660,"Thiès",41,"Urbain",86,119,"Inactif (ne cherche pas)",1,NA,3,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,0,5,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168513791,41,"Homme","Primaire incomplet",NA,"Thiès",41,"Urbain",86,119,"Employé à temps partiel",NA,NA,2,NA,NA,NA,NA,1,1,0,0,1,0,3,"Robinet dans la cour/concession",1,"Oui",2,9,2022,"SEN"
168513792,60,"Femme","Aucun enseignement formel",660,"Thiès",41,"Urbain",86,119,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,0,1,0,0,1,0,2,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168516165,32,"Homme",NA,660,"Thiès",41,"Urbain",86,119,"Employé à temps plein",10,NA,2,"T","T - Ménages en tant qu'employeurs",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168516166,32,"Femme","Secondaire incomplet",660,"Thiès",41,"Urbain",86,119,"Chômeur (cherche un emploi)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168516241,61,"Homme","Primaire incomplet",660,"Thiès",41,"Urbain",86,119,"Inactif (ne cherche pas)",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,1,0,0,1,0,2,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168516275,79,"Femme","Primaire incomplet",660,"Thiès",41,"Urbain",86,119,"Inactif (ne cherche pas)",5,NA,1,"C","C - Industrie manufacturière",NA,NA,0,1,0,0,1,0,2,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168517695,38,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",14,37,"Employé à temps plein",NA,NA,2,NA,NA,NA,NA,0,1,0,0,1,1,3,NA,1,"Oui",4,9,2022,"SEN"
168517696,54,"Femme","Primaire incomplet",660,"Diourbel",NA,"Rural",14,37,"Employé à temps plein",5,NA,2,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,0,3,NA,1,"Oui",4,9,2022,"SEN"
168517712,41,"Homme","Primaire incomplet",661,"Diourbel",NA,"Rural",14,37,"Inactif (ne cherche pas)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,1,6,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168517713,45,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",14,37,"Inactif (ne cherche pas)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,NA,1,0,1,1,NA,NA,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168518492,33,"Homme",NA,660,"Diourbel",NA,"Rural",14,37,"Employé à temps plein",NA,NA,2,NA,NA,NA,NA,1,1,1,0,1,1,5,"Puits protégé",3,"Oui",5,9,2022,"SEN"
168518493,35,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",14,37,"Inactif (ne cherche pas)",5,NA,4,"C","C - Industrie manufacturière",NA,NA,0,1,0,0,1,0,2,"Puits protégé",1,"Oui",5,9,2022,"SEN"
168519374,63,"Homme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",14,37,"Inactif (ne cherche pas)",NA,NA,4,NA,NA,NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168519458,26,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,58,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168519459,39,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,58,"Inactif (ne cherche pas)",NA,NA,3,NA,NA,NA,NA,0,1,0,0,1,0,2,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168519460,52,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,59,"Chômeur (cherche un emploi)",6,NA,2,"O","O - Administration publique et défense",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168519461,38,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,59,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,0,1,0,1,0,3,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168519699,38,"Femme","Secondaire incomplet",660,"Diourbel",NA,"Urbain",17,37,"Inactif (ne cherche pas)",1,NA,3,NA,"Non applicable (étudiant)",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168520716,18,"Homme","Primaire incomplet",660,"Kaolack",18,"Rural",32,59,"Inactif (ne cherche pas)",1,NA,3,NA,"Non applicable (étudiant)",NA,NA,1,0,0,0,1,0,2,"Robinet dans la cour/concession",3,"Non",NA,9,2022,"SEN"
168520717,27,"Femme","Aucun enseignement formel",660,"Kaolack",18,"Rural",32,59,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,NA,NA,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168521921,24,"Femme","Secondaire incomplet",660,"Kaolack",18,"Rural",32,59,"Chômeur (cherche un emploi)",7777,3,4,NA,NA,"A","A - Agriculture, sylviculture et pêche",1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",3,9,2022,"SEN"
168521922,34,"Homme","Secondaire incomplet",660,"Kaolack",18,"Rural",32,59,"Employé à temps plein",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168522161,24,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,59,"Inactif (ne cherche pas)",0,NA,2,NA,"Non applicable (sans emploi)",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168522162,24,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",32,59,"Employé à temps partiel",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168523956,23,"Femme","Secondaire incomplet",661,"Matam",28,"Rural",51,81,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168523957,24,"Homme","Primaire incomplet",661,"Matam",28,"Rural",51,81,"Employé à temps partiel",NA,NA,3,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168525761,39,"Homme","Secondaire incomplet",661,"Matam",28,"Rural",51,81,"Employé à temps plein",NA,NA,1,NA,NA,NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168525762,25,"Femme","Secondaire incomplet",661,"Matam",28,"Rural",51,81,"Inactif (ne cherche pas)",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168526091,62,"Homme","Aucun enseignement formel",661,"Matam",28,"Rural",51,81,"Inactif (ne cherche pas)",NA,NA,3,NA,NA,NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",2,"Oui",2,9,2022,"SEN"
168526092,33,"Femme","Enseignement informel/coranique",661,"Matam",28,"Rural",51,81,"Chômeur (cherche un emploi)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,1,0,1,1,0,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
