"id_individu","rep_age","rep_genre","rep_niveau_etudes","rep_langue_domicile","region","departement","milieu","commune","arrondismt","source_eau","assainissement","electricite_acces","electricite_freq","manque_nourriture","manque_eau","manque_soins","manque_combustible","manque_revenus","prive_manque_nourriture","prive_manque_eau","prive_manque_soins","prive_manque_combustible","prive_manque_revenus","indice_privation","groupe_privation","round_afrobarometer","annee_enquete","pays","poids"
168656855,21,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Fontaine publique",1,"Non",NA,0,2,1,2,3,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168656856,25,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Fontaine publique",3,"Non",NA,2,2,3,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168657137,22,"Femme","Secondaire incomplet",660,"Diourbel",NA,"Rural",15,38,"Puits protégé",1,"Oui",4,0,2,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168657138,62,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Puits protégé",1,"Oui",5,4,2,4,4,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168658328,20,"Femme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Fontaine publique",3,"Non",NA,0,0,0,3,0,0,0,0,1,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168658329,60,"Homme","Primaire incomplet",661,"Diourbel",NA,"Rural",15,38,"Fontaine publique",3,"Non",NA,0,0,3,3,4,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168658410,26,"Femme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",5,3,2,2,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168659052,27,"Femme","Primaire incomplet",662,"Kaolack",17,"Rural",30,55,"Robinet dans la maison",1,"Non",NA,0,0,0,4,0,0,0,0,1,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168659053,19,"Homme","Aucun enseignement formel",662,"Kaolack",17,"Rural",30,55,"Robinet dans la maison",1,"Non",NA,0,4,3,0,2,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168659179,60,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Fontaine publique",1,"Non",NA,2,2,2,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168659467,20,"Homme","Aucun enseignement formel",662,"Kaolack",17,"Rural",30,55,"Robinet dans la maison",1,"Non",NA,2,3,3,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168659468,30,"Femme","Aucun enseignement formel",662,"Kaolack",17,"Rural",30,55,"Robinet dans la maison",1,"Non",NA,2,3,2,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168660334,41,"Femme","Enseignement informel/coranique",660,"Kaolack",17,"Rural",30,55,"Robinet dans la maison",1,"Non",NA,2,2,2,1,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168660335,37,"Homme","Primaire incomplet",660,"Kaolack",17,"Rural",30,55,"Robinet dans la maison",1,"Oui",2,0,0,2,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168660799,41,"Femme","Primaire incomplet",662,"Kaolack",17,"Rural",30,55,"Robinet dans la maison",1,"Oui",4,0,0,0,2,2,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168660800,28,"Homme","Secondaire incomplet",661,"Kaolack",17,"Rural",30,55,"Robinet dans la maison",1,"Oui",2,0,3,0,2,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168664247,48,"Femme","Aucun enseignement formel",660,"Thiès",42,"Urbain",88,123,"Robinet dans la maison",1,"Oui",4,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168665714,25,"Homme","Secondaire complet",660,"Thiès",42,"Urbain",88,123,"Robinet dans la cour/concession",1,"Oui",2,0,2,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168665715,34,"Femme","Secondaire incomplet",660,"Thiès",42,"Urbain",88,123,"Robinet dans la cour/concession",1,"Oui",4,2,2,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168665717,63,"Homme","Post-secondaire incomplet",660,"Thiès",42,"Urbain",88,123,"Robinet dans la maison",1,"Oui",4,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168665718,35,"Femme","Primaire incomplet",660,"Thiès",42,"Urbain",88,123,"Robinet dans la maison",1,"Oui",5,2,3,2,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168666026,52,"Homme","Primaire complet",660,"Thiès",42,"Urbain",88,123,"Robinet dans la maison",1,"Oui",4,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168668828,25,"Femme",NA,661,"Thiès",42,"Urbain",88,123,"Robinet dans la cour/concession",2,"Oui",4,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168668829,43,"Homme","Primaire complet",661,"Thiès",42,"Urbain",88,123,"Robinet dans la cour/concession",1,"Oui",4,2,3,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168669725,20,"Femme","Secondaire incomplet",665,"Ziguinchor",43,"Rural",91,126,"Robinet dans la cour/concession",1,"Oui",3,0,0,0,1,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168669828,21,"Femme",NA,660,"Ziguinchor",43,"Rural",91,126,"Robinet dans la maison",1,"Oui",4,0,3,0,0,3,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168672364,21,"Homme","Secondaire incomplet",2,"Ziguinchor",43,"Rural",91,126,"Robinet dans la cour/concession",2,"Oui",5,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168673044,45,"Homme","Primaire incomplet",NA,"Ziguinchor",43,"Rural",91,126,"Robinet dans la maison",1,"Oui",3,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168675040,26,"Homme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",3,"Oui",4,1,0,0,2,2,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168676758,55,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",4,0,1,2,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168678193,42,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",4,0,3,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168678253,26,"Femme","Enseignement informel/coranique",661,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",5,0,3,0,3,3,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168679588,55,"Homme","Aucun enseignement formel",661,"Saint-Louis",30,"Rural",56,87,"Fontaine publique",3,"Oui",5,2,3,3,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168679589,35,"Femme","Enseignement informel/coranique",661,"Saint-Louis",30,"Rural",56,87,"Fontaine publique",3,"Oui",5,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168681102,52,"Homme","Enseignement informel/coranique",661,"Saint-Louis",30,"Rural",56,87,"Robinet dans la maison",3,"Oui",5,2,0,0,3,3,1,0,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168681152,60,"Femme","Aucun enseignement formel",661,"Saint-Louis",30,"Rural",56,87,"Robinet dans la maison",3,"Oui",4,3,0,2,0,3,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168681241,72,"Homme","Enseignement informel/coranique",661,"Saint-Louis",30,"Rural",56,87,"Fontaine publique",3,"Oui",5,3,3,3,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168681242,25,"Femme","Enseignement informel/coranique",661,"Saint-Louis",30,"Rural",56,87,"Fontaine publique",3,"Non",NA,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168683599,50,"Femme","Enseignement informel/coranique",660,"Saint-Louis",30,"Rural",56,87,"Robinet dans la maison",3,"Non",NA,1,2,2,0,1,0,1,1,0,0,2,"Privation modérée (2 types)",9,2022,"SEN",1
168683600,54,"Homme","Enseignement informel/coranique",660,"Saint-Louis",30,"Rural",56,87,"Robinet dans la maison",3,"Oui",2,2,0,3,1,0,1,0,1,0,0,2,"Privation modérée (2 types)",9,2022,"SEN",1
168699175,24,"Homme","Secondaire complet",662,"Thiès",41,"Urbain",87,121,"Robinet dans la cour/concession",3,"Oui",2,0,0,1,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168699176,47,"Femme","Primaire complet",660,"Thiès",41,"Urbain",87,121,"Robinet dans la cour/concession",1,"Oui",2,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168699835,40,"Femme","Primaire complet",660,"Thiès",41,"Urbain",87,121,"Robinet dans la maison",1,"Oui",4,0,0,2,0,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168699836,70,"Homme","Enseignement informel/coranique",660,"Thiès",41,"Urbain",87,121,"Robinet dans la cour/concession",1,"Non",NA,0,0,2,0,3,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168700590,40,"Femme","Aucun enseignement formel",661,"Thiès",41,"Urbain",87,121,"Robinet dans la maison",1,"Oui",5,2,0,3,2,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168700591,30,"Homme","Primaire incomplet",660,"Thiès",41,"Urbain",87,121,"Robinet dans la cour/concession",1,"Oui",5,2,1,2,0,2,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168700598,18,"Femme","Aucun enseignement formel",660,"Thiès",41,"Urbain",87,121,"Robinet dans la cour/concession",1,"Oui",4,0,0,0,0,3,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168700599,46,"Homme","Aucun enseignement formel",660,"Thiès",41,"Urbain",87,121,"Robinet dans la cour/concession",1,"Oui",4,3,0,4,0,4,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168701941,23,"Femme","Secondaire incomplet",665,"Ziguinchor",43,"Rural",91,126,"Source/rivière",3,"Oui",5,1,4,3,1,4,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168702088,27,"Homme","Secondaire incomplet",665,"Ziguinchor",43,"Rural",91,126,"Source/rivière",3,"Oui",4,0,0,0,0,1,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168702197,50,"Homme","Enseignement informel/coranique",663,"Ziguinchor",43,"Rural",91,126,"Robinet dans la maison",3,"Non",NA,2,3,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168702846,56,"Femme","Primaire incomplet",660,"Kaolack",17,"Urbain",33,60,NA,1,"Oui",2,4,0,2,3,4,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168702847,21,"Homme",NA,660,"Kaolack",17,"Urbain",33,60,"Robinet dans la cour/concession",2,"Oui",2,0,3,0,0,0,0,1,0,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168703509,60,"Femme","Primaire incomplet",665,"Ziguinchor",43,"Rural",91,126,"Robinet dans la maison",1,"Oui",2,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168720468,61,"Homme","Primaire incomplet",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,0,0,2,0,3,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168720469,39,"Femme","Enseignement informel/coranique",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,0,0,2,0,3,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168720664,30,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",4,2,3,0,0,2,1,1,0,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168720665,37,"Homme","Aucun enseignement formel",660,"Diourbel",NA,"Urbain",16,39,"Robinet dans la maison",1,"Oui",4,0,4,3,3,0,0,1,1,1,0,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168720666,55,"Femme","Enseignement informel/coranique",660,"Diourbel",NA,"Urbain",16,39,"Robinet dans la maison",1,"Oui",4,0,4,2,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168720742,66,"Femme","Enseignement informel/coranique",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",2,2,2,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168720743,44,"Homme","Primaire complet",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Non",NA,0,0,1,2,0,0,0,0,1,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168721353,26,"Homme","Secondaire incomplet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",4,2,4,3,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168721354,19,"Femme","Secondaire incomplet",665,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",3,2,3,3,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168721355,38,"Homme","Secondaire complet",663,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",5,0,0,3,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168721356,55,"Femme","Aucun enseignement formel",662,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",5,0,2,2,3,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168721535,37,"Homme",NA,663,"Sédhiou",34,"Urbain",67,NA,"Robinet dans la maison",1,"Oui",3,1,2,3,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168721766,24,"Femme","Primaire incomplet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",2,2,2,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168721767,53,"Homme","Enseignement informel/coranique",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",4,0,3,0,2,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168721768,58,"Femme","Primaire incomplet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",2,3,2,2,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168723115,26,"Homme","Enseignement informel/coranique",663,"Sédhiou",34,"Urbain",67,NA,"Source/rivière",2,"Oui",5,0,4,1,1,3,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168723133,35,"Femme","Enseignement informel/coranique",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",2,2,0,2,3,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168723134,50,"Homme","Enseignement informel/coranique",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",2,3,0,3,3,2,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168723545,40,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Puits protégé",3,"Non",NA,2,4,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168723546,64,"Homme","Enseignement informel/coranique",661,"Diourbel",NA,"Urbain",15,38,"Puits protégé",1,"Oui",4,0,3,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168723547,22,"Femme","Enseignement informel/coranique",660,"Diourbel",NA,"Urbain",15,38,"Puits protégé",1,"Oui",4,0,2,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168723735,42,"Homme","Primaire complet",663,"Sédhiou",34,"Urbain",67,NA,"Robinet dans la cour/concession",2,"Oui",4,2,2,3,1,2,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168724191,20,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",5,0,2,3,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168724192,65,"Femme","Primaire incomplet",660,"Diourbel",NA,"Urbain",16,39,"Robinet dans la maison",1,"Oui",5,0,4,0,3,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168724193,50,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Urbain",16,39,"Robinet dans la maison",1,"Oui",5,0,3,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168725016,59,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",5,1,4,0,2,1,0,1,0,1,0,2,"Privation modérée (2 types)",9,2022,"SEN",1
168725017,30,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Urbain",16,39,"Robinet dans la maison",1,"Oui",5,1,3,0,3,3,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168725018,20,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Urbain",16,39,"Robinet dans la maison",1,"Oui",5,2,3,3,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168725171,30,"Femme","Aucun enseignement formel",660,"Kaolack",17,"Urbain",33,60,"Fontaine publique",3,"Oui",4,0,3,2,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168725172,35,"Homme","Secondaire incomplet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",5,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168725173,18,"Femme","Secondaire incomplet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",4,0,2,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168725174,42,"Homme","Secondaire incomplet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",5,0,0,0,2,0,0,0,0,1,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168745485,42,"Homme","Secondaire incomplet",666,"Sédhiou",34,"Rural",64,95,"Source/rivière",2,"Non",NA,3,4,3,0,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168746730,31,"Femme","Secondaire incomplet",661,"Sédhiou",34,"Rural",64,95,"Puits non protégé",2,"Non",NA,4,2,2,3,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168747608,36,"Femme","Primaire incomplet",663,"Sédhiou",34,"Rural",64,95,"Source/rivière",2,"Non",NA,2,4,3,1,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168747609,54,"Homme","Primaire complet",2,"Sédhiou",34,"Rural",64,95,"Source/rivière",3,"Non",NA,1,4,3,1,3,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168748669,40,"Homme","Enseignement informel/coranique",663,"Sédhiou",34,"Rural",64,95,"Source/rivière",1,"Non",NA,1,2,3,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168748670,21,"Femme","Primaire complet",663,"Sédhiou",34,"Rural",64,95,"Source/rivière",3,"Non",NA,1,2,2,1,1,0,1,1,0,0,2,"Privation modérée (2 types)",9,2022,"SEN",1
168749366,45,"Homme","Aucun enseignement formel",663,"Sédhiou",34,"Rural",64,95,"Puits non protégé",3,"Non",NA,3,4,4,4,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168749367,24,"Femme","Aucun enseignement formel",663,"Sédhiou",34,"Rural",64,95,"Puits non protégé",3,"Non",NA,0,3,4,3,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168749936,45,"Homme","Primaire incomplet",660,"Diourbel",NA,"Rural",15,38,NA,1,"Oui",5,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168749937,46,"Femme","Primaire incomplet",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",2,2,3,4,4,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168751289,25,"Homme","Primaire complet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Non",NA,3,3,3,3,NA,1,1,1,1,NA,NA,NA,9,2022,"SEN",1
168751290,19,"Femme","Enseignement informel/coranique",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",5,0,3,2,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168751595,73,"Homme","Primaire complet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",2,0,3,3,0,3,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168751596,19,"Homme","Enseignement informel/coranique",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",2,2,0,2,0,2,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168751597,40,"Femme","Enseignement informel/coranique",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",2,2,2,2,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168751767,19,"Homme",NA,660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,4,2,2,3,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168751768,63,"Femme","Secondaire incomplet",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,0,0,2,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168751769,68,"Homme","Aucun enseignement formel",663,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,2,0,3,2,4,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168751805,60,"Femme","Secondaire incomplet",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",4,0,0,2,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168753090,50,"Homme","Secondaire incomplet",663,"Sédhiou",34,"Urbain",67,NA,"Robinet dans la maison",1,"Oui",4,1,4,2,0,4,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168753091,39,"Femme","Primaire complet",663,"Sédhiou",34,"Urbain",67,NA,"Source/rivière",1,"Oui",4,1,0,2,0,4,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168753197,20,"Femme","Secondaire incomplet",663,"Sédhiou",34,"Urbain",67,NA,"Robinet dans la cour/concession",2,"Oui",4,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168753994,37,"Femme","Enseignement informel/coranique",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,0,0,0,1,3,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168753995,26,"Homme","Secondaire incomplet",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,0,0,0,2,2,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168753996,68,"Femme","Secondaire incomplet",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,2,0,2,3,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168753997,37,"Homme",NA,660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168754012,30,"Femme","Primaire complet",663,"Sédhiou",34,"Urbain",67,NA,"Source/rivière",3,"Oui",4,1,3,3,2,4,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168754137,25,"Femme","Secondaire incomplet",663,"Sédhiou",34,"Urbain",67,NA,"Source/rivière",3,"Oui",4,0,0,2,0,4,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168754528,57,"Femme","Primaire complet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",2,"Oui",3,0,0,3,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168754540,44,"Homme","Secondaire complet",661,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168754541,52,"Femme","Aucun enseignement formel",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",5,0,0,3,0,3,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168754609,23,"Homme","Enseignement informel/coranique",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",4,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168754752,68,"Femme","Post-secondaire incomplet",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",2,0,0,2,2,3,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168754753,28,"Homme","Enseignement informel/coranique",660,"Kaolack",17,"Urbain",33,60,"Robinet dans la maison",1,"Oui",2,3,2,2,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168755591,44,"Homme","Enseignement informel/coranique",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",3,"Oui",2,2,0,1,1,2,1,0,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168755592,50,"Femme","Primaire incomplet",660,"Saint-Louis",32,"Urbain",62,93,"Robinet dans la maison",1,"Oui",2,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168764423,26,"Homme","Secondaire incomplet",663,"Sédhiou",34,"Rural",65,96,"Source/rivière",1,"Non",NA,2,0,0,0,2,1,0,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168764609,21,"Homme","Secondaire incomplet",663,"Sédhiou",34,"Rural",65,96,"Source/rivière",3,"Non",NA,2,3,4,4,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168764727,29,"Homme","Primaire complet",663,"Sédhiou",34,"Rural",65,96,"Puits non protégé",3,"Non",NA,3,1,0,0,3,1,0,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168765254,50,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",5,0,3,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
